OBJECTID;MUID;SEQN;SNAM;S5ID;CMPPCT;NLAYERS;HYDGRP;SOL_ZMX;ANION_EXCL;SOL_CRK;TEXTURE;SOL_Z1;SOL_BD1;SOL_AWC1;SOL_K1;SOL_CBN1;CLAY1;SILT1;SAND1;ROCK1;SOL_ALB1;USLE_K1;SOL_EC1;SOL_Z2;SOL_BD2;SOL_AWC2;SOL_K2;SOL_CBN2;CLAY2;SILT2;SAND2;ROCK2;SOL_ALB2;USLE_K2;SOL_EC2;SOL_Z3;SOL_BD3;SOL_AWC3;SOL_K3;SOL_CBN3;CLAY3;SILT3;SAND3;ROCK3;SOL_ALB3;USLE_K3;SOL_EC3;SOL_Z4;SOL_BD4;SOL_AWC4;SOL_K4;SOL_CBN4;CLAY4;SILT4;SAND4;ROCK4;SOL_ALB4;USLE_K4;SOL_EC4;SOL_Z5;SOL_BD5;SOL_AWC5;SOL_K5;SOL_CBN5;CLAY5;SILT5;SAND5;ROCK5;SOL_ALB5;USLE_K5;SOL_EC5;SOL_Z6;SOL_BD6;SOL_AWC6;SOL_K6;SOL_CBN6;CLAY6;SILT6;SAND6;ROCK6;SOL_ALB6;USLE_K6;SOL_EC6;SOL_Z7;SOL_BD7;SOL_AWC7;SOL_K7;SOL_CBN7;CLAY7;SILT7;SAND7;ROCK7;SOL_ALB7;USLE_K7;SOL_EC7;SOL_Z8;SOL_BD8;SOL_AWC8;SOL_K8;SOL_CBN8;CLAY8;SILT8;SAND8;ROCK8;SOL_ALB8;USLE_K8;SOL_EC8;SOL_Z9;SOL_BD9;SOL_AWC9;SOL_K9;SOL_CBN9;CLAY9;SILT9;SAND9;ROCK9;SOL_ALB9;USLE_K9;SOL_EC9;SOL_Z10;SOL_BD10;SOL_AWC10;SOL_K10;SOL_CBN10;CLAY10;SILT10;SAND10;ROCK10;SOL_ALB10;USLE_K10;SOL_EC10;SOL_CAL1;SOL_CAL2;SOL_CAL3;SOL_CAL4;SOL_CAL5;SOL_CAL6;SOL_CAL7;SOL_CAL8;SOL_CAL9;SOL_CAL10;SOL_PH1;SOL_PH2;SOL_PH3;SOL_PH4;SOL_PH5;SOL_PH6;SOL_PH7;SOL_PH8;SOL_PH9;SOL_PH10
12186;;;soil12186;;;8;A;94;0,5;0,5;;150;1,4557;0,1;99;1,682;13;26;61;12;0,23;0,13;0;300;1,4623;0,13;83,33;1,624;13;27;60;12;0,23;0,13;0;450;1,7044;0,11;33,33;0,232;14;28;56;13;0,23;0,13;0;600;1,7144;0,11;33,33;0,232;16;28;56;12;0,23;0,13;0;750;1,7204;0,11;33,33;0,232;17;26;57;13;0,23;0,13;0;900;1,7214;0,11;33,33;0,232;17;25;58;13;0,23;0,13;0;1050;1,863;0,11;33,33;0;17;25;58;13;0,23;0,13;0;1200;1,863;0,11;33,33;0;17;25;58;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12187;;;soil12187;;;8;B;95;0,5;0,5;;150;1,4557;0,1;99;1,624;13;27;60;13;0,23;0,13;0;300;1,4623;0,13;83,33;1,566;13;27;58;13;0,23;0,13;0;450;1,7044;0,11;33,33;0,464;14;30;56;13;0,23;0,13;0;600;1,7134;0,11;33,33;0,406;16;29;55;13;0,23;0,13;0;750;1,7194;0,11;33,33;0,29;17;27;56;13;0,23;0,13;0;900;1,7204;0,11;33,33;0,232;17;26;57;13;0,23;0,13;0;1050;1,864;0,11;33,33;0,058;17;26;59;13;0,23;0,13;0;1200;1,864;0,11;33,33;0,058;17;26;59;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12192;;;soil12192;;;8;B;97;0,5;0,5;;150;1,4647;0,1;99;1,74;14;26;60;13;0,23;0,13;0;300;1,4647;0,13;83,33;1,392;14;27;59;13;0,23;0,13;0;450;1,6897;0,11;33,33;0,116;14;27;58;14;0,23;0,13;0;600;1,6997;0,11;33,33;0,116;16;27;58;14;0,23;0,13;0;750;1,6997;0,11;33,33;0,174;16;26;58;14;0,23;0,13;0;900;1,6997;0,11;33,33;0,174;16;26;58;14;0,23;0,13;0;1050;1,859;0,11;33,33;0;16;25;59;14;0,23;0,13;0;1200;1,861;0,11;33,33;0;16;25;61;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12217;;;soil12217;;;8;B;96;0,5;0,5;;150;1,4647;0,1;99;1,624;14;28;58;13;0,23;0,13;0;300;1,4781;0,13;83,33;1,566;14;28;58;13;0,23;0,13;0;450;1,7044;0,11;33,33;0,29;14;28;56;13;0,23;0,13;0;600;1,7094;0,11;33,33;0,29;15;29;56;13;0,23;0,13;0;750;1,7144;0,11;33,33;0,232;16;28;56;13;0,23;0,13;0;900;1,7104;0,11;33,33;0,232;15;26;57;13;0,23;0,13;0;1050;1,854;0,11;33,33;0;15;26;59;13;0,23;0,13;0;1200;1,855;0,11;33,33;0;15;27;60;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12218;;;soil12218;;;8;A;97;0,5;0,5;;150;1,4713;0,1;99;1,682;14;28;58;13;0,23;0,13;0;300;1,4781;0,13;83,33;1,508;14;28;56;13;0,23;0,13;0;450;1,6927;0,11;33,33;0,29;15;29;56;13;0,23;0,13;0;600;1,6907;0,11;33,33;0,29;15;29;54;13;0,23;0,13;0;750;1,7144;0,11;33,33;0,232;16;28;56;13;0,23;0,13;0;900;1,7154;0,11;33,33;0,232;16;27;57;13;0,23;0,13;0;1050;1,853;0,11;33,33;0;15;27;58;13;0,23;0,13;0;1200;1,855;0,11;33,33;0;15;27;60;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12219;;;soil12219;;;8;D;96;0,5;0,5;;150;1,4647;0,1;99;1,682;14;26;60;12;0,23;0,13;0;300;1,485;0,13;83,33;1,45;14;27;59;12;0,23;0,13;0;450;1,6947;0,11;33,33;0,29;15;27;58;12;0,23;0,13;0;600;1,7017;0,11;33,33;0,29;16;26;60;13;0,23;0,13;0;750;1,7244;0,11;33,33;0,29;17;24;61;13;0,23;0,13;0;900;1,7244;0,11;33,33;0,29;17;24;61;13;0,23;0,13;0;1050;1,866;0,11;33,33;0;17;24;61;13;0,23;0,13;0;1200;1,866;0,11;33,33;0;17;24;61;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12220;;;soil12220;;;8;B;96;0,5;0,5;;150;1,4737;0,1;99;1,682;15;26;59;12;0,23;0,13;0;300;1,501;0,13;83,33;1,624;15;26;59;12;0,23;0,13;0;450;1,6977;0,11;33,33;0,522;16;28;56;12;0,23;0,13;0;600;1,7037;0,11;33,33;0,348;17;26;57;12;0,23;0,13;0;750;1,7037;0,11;33,33;0,058;17;24;57;12;0,23;0,13;0;900;1,7037;0,11;33,33;0,116;17;24;57;12;0,23;0,13;0;1050;1,864;0,11;33,33;0;17;24;59;12;0,23;0,13;0;1200;1,863;0,11;33,33;0;17;23;58;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12225;;;soil12225;;;8;A;98;0,5;0,5;;150;1,4647;0,1;99;1,682;14;27;59;14;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;27;59;14;0,23;0,13;0;450;1,6897;0,11;33,33;0,29;14;28;58;14;0,23;0,13;0;600;1,6937;0,11;33,33;0,29;15;28;57;14;0,23;0,13;0;750;1,6987;0,11;33,33;0,29;16;27;57;15;0,23;0,13;0;900;1,6997;0,11;33,33;0,29;16;26;58;15;0,23;0,13;0;1050;1,859;0,11;33,33;0;16;26;59;15;0,23;0,13;0;1200;1,859;0,11;33,33;0;16;25;59;15;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12226;;;soil12226;;;8;D;98;0,5;0,5;;150;1,4647;0,1;99;1,74;14;27;59;13;0,23;0,13;0;300;1,4713;0,13;83,33;1,45;14;27;59;13;0,23;0,13;0;450;1,6957;0,11;33,33;0,348;15;28;59;14;0,23;0,13;0;600;1,6937;0,11;33,33;0,29;15;28;57;14;0,23;0,13;0;750;1,6987;0,11;33,33;0,116;16;27;57;14;0,23;0,13;0;900;1,6997;0,11;33,33;0,116;16;26;58;14;0,23;0,13;0;1050;1,859;0,11;33,33;0;16;25;59;14;0,23;0,13;0;1200;1,859;0,11;33,33;0;16;25;59;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12230;;;soil12230;;;8;C;102;0,5;0,5;;150;1,4647;0,1;99;1,682;14;28;58;11;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;28;57;11;0,23;0,13;0;450;1,6937;0,11;33,33;0,29;15;30;57;11;0,23;0,13;0;600;1,6917;0,11;33,33;0,29;15;30;55;11;0,23;0,13;0;750;1,7324;0,11;33,33;0,116;16;29;55;11;0,23;0,13;0;900;1,7334;0,11;33,33;0,058;16;29;56;11;0,23;0,13;0;1050;1,856;0,11;33,33;0;16;28;56;11;0,23;0,13;0;1200;1,851;0,11;33,33;0;15;27;56;11;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12231;;;soil12231;;;8;B;102;0,5;0,5;;150;1,4647;0,1;99;1,74;14;28;56;11;0,23;0,13;0;300;1,4803;0,13;83,33;1,682;15;28;57;11;0,23;0,13;0;450;1,6917;0,11;33,33;0,29;15;30;55;11;0,23;0,13;0;600;1,6907;0,11;33,33;0,232;15;31;54;11;0,23;0,13;0;750;1,7539;0,11;33,33;0,232;16;30;54;11;0,23;0,13;0;900;1,7842;0,11;33,33;0,232;16;29;55;11;0,23;0,13;0;1050;1,855;0,11;33,33;0;16;29;55;11;0,23;0,13;0;1200;1,856;0,11;33,33;0;16;28;56;11;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12232;;;soil12232;;;8;A;99;0,5;0,5;;150;1,4582;0,1;99;1,74;14;27;59;11;0,23;0,13;0;300;1,4647;0,13;83,33;1,682;14;27;59;11;0,23;0,13;0;450;1,6887;0,11;33,33;0,29;14;27;57;11;0,23;0,13;0;600;1,7114;0,11;33,33;0,232;15;27;58;11;0,23;0,13;0;750;1,7114;0,11;33,33;0,232;15;27;58;11;0,23;0,13;0;900;1,7114;0,11;33,33;0,232;15;27;58;11;0,23;0,13;0;1050;1,854;0,11;33,33;0;15;26;59;11;0,23;0,13;0;1200;1,85;0,11;33,33;0;14;26;60;11;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12233;;;soil12233;;;8;D;93;0,5;0,5;;150;1,4582;0,1;99;1,624;14;28;58;11;0,23;0,13;0;300;1,4647;0,13;83,33;1,566;14;28;58;11;0,23;0,13;0;450;1,6957;0,11;33,33;0,232;15;28;59;11;0,23;0,13;0;600;1,7114;0,11;33,33;0,232;15;27;58;11;0,23;0,13;0;750;1,7164;0,11;33,33;0,174;16;26;58;11;0,23;0,13;0;900;1,7164;0,11;33,33;0,174;16;26;58;11;0,23;0,13;0;1050;1,859;0,11;33,33;0;16;25;59;11;0,23;0,13;0;1200;1,855;0,11;33,33;0;15;25;60;11;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12238;;;soil12238;;;8;B;93;0,5;0,5;;150;1,4647;0,1;99;1,74;14;27;59;14;0,23;0,13;0;300;1,4713;0,13;83,33;1,74;14;27;59;14;0,23;0,13;0;450;1,7114;0,11;33,33;0,232;15;29;58;14;0,23;0,13;0;600;1,6987;0,11;33,33;0,232;16;27;57;14;0,23;0,13;0;750;1,7224;0,11;33,33;0,29;17;26;59;13;0,23;0,13;0;900;1,7184;0,11;33,33;0,232;16;24;60;13;0,23;0,13;0;1050;1,859;0,11;33,33;0;16;25;59;14;0,23;0,13;0;1200;1,859;0,11;33,33;0;16;25;59;14;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12268;;;soil12268;;;8;D;90;0,5;0,5;;150;1,4608;0,1;99;3,364;15;28;57;6;0,23;0,13;0;300;1,494;0,13;83,33;3,19;15;27;58;6;0,23;0,13;0;450;1,6836;0,11;33,33;0,348;16;27;57;7;0,23;0,13;0;600;1,6987;0,11;33,33;0,348;16;27;57;7;0,23;0,13;0;750;1,7037;0,11;33,33;0,29;17;26;57;7;0,23;0,13;0;900;1,7037;0,11;33,33;0,29;17;27;57;7;0,23;0,13;0;1050;1,858;0,11;33,33;0;16;26;58;6;0,23;0,13;0;1200;1,859;0,11;33,33;0;16;25;59;6;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12269;;;soil12269;;;8;B;89;0,5;0,5;;150;1,3158;0,1;99;1,682;15;30;55;5;0,23;0,13;0;300;1,3389;0,13;83,33;1,682;16;29;55;5;0,23;0,13;0;450;1,6806;0,11;33,33;0,29;16;28;54;5;0,23;0,13;0;600;1,6826;0,11;33,33;0,29;16;28;56;5;0,23;0,13;0;750;1,7037;0,11;33,33;0,29;17;27;57;5;0,23;0,13;0;900;1,7037;0,11;33,33;0,29;17;26;57;5;0,23;0,13;0;1050;1,859;0,11;33,33;0,058;16;25;59;5;0,23;0,13;0;1200;1,859;0,11;33,33;0,058;16;25;59;5;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12270;;;soil12270;;;8;A;96;0,5;0,5;;150;1,4647;0,1;99;1,682;14;26;60;12;0,23;0,13;0;300;1,4647;0,13;83,33;1,508;14;26;60;12;0,23;0,13;0;450;1,6957;0,11;33,33;0,29;15;26;59;12;0,23;0,13;0;600;1,6987;0,11;33,33;0,29;16;27;57;12;0,23;0,13;0;750;1,6987;0,11;33,33;0,29;16;27;57;12;0,23;0,13;0;900;1,6997;0,11;33,33;0,232;16;26;58;12;0,23;0,13;0;1050;1,7872;0,11;33,33;0;16;25;58;12;0,23;0,13;0;1200;1,7882;0,11;33,33;0;16;25;59;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12271;;;soil12271;;;8;B;101;0,5;0,5;;150;1,4647;0,1;99;1,74;14;28;58;10;0,23;0,13;0;300;1,485;0,13;83,33;1,508;14;28;58;10;0,23;0,13;0;450;1,6927;0,11;33,33;0,29;15;29;56;10;0,23;0,13;0;600;1,7027;0,11;33,33;0,29;17;27;56;10;0,23;0,13;0;750;1,7027;0,11;33,33;0,29;17;25;56;11;0,23;0,13;0;900;1,7214;0,11;33,33;0,232;17;25;58;11;0,23;0,13;0;1050;1,865;0,11;33,33;0;17;23;60;11;0,23;0,13;0;1200;1,865;0,11;33,33;0;17;23;60;11;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12272;;;soil12272;;;8;C;100;0,5;0,5;;150;1,4582;0,1;99;1,74;14;29;56;10;0,23;0,13;0;300;1,494;0,13;83,33;1,624;15;30;57;10;0,23;0,13;0;450;1,6907;0,11;33,33;0,232;15;31;54;10;0,23;0,13;0;600;1,7007;0,11;33,33;0,232;17;29;54;10;0,23;0,13;0;750;1,7027;0,11;33,33;0,232;17;27;56;10;0,23;0,13;0;900;1,7214;0,11;33,33;0,174;17;25;58;11;0,23;0,13;0;1050;1,864;0,11;33,33;0;17;24;59;11;0,23;0,13;0;1200;1,864;0,11;33,33;0;17;24;59;11;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12273;;;soil12273;;;8;B;105;0,5;0,5;;150;1,4402;0,1;99;1,74;12;26;62;7;0,23;0,13;0;300;1,4623;0,13;83,33;1,682;13;25;64;7;0,23;0,13;0;450;1,7084;0,11;33,33;0,232;13;22;65;7;0,23;0,13;0;600;1,7084;0,11;33,33;0,232;13;22;65;7;0,23;0,13;0;750;1,7094;0,11;33,33;0,232;13;21;66;7;0,23;0,13;0;900;1,7304;0,11;33,33;0,232;13;21;68;7;0,23;0,13;0;1050;1,848;0,11;33,33;0;12;20;68;7;0,23;0,13;0;1200;1,85;0,11;33,33;0;12;20;70;7;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12274;;;soil12274;;;8;A;107;0,5;0,5;;150;1,4492;0,1;99;1,624;13;25;62;7;0,23;0,13;0;300;1,4557;0,13;83,33;1,624;13;25;62;7;0,23;0,13;0;450;1,7064;0,11;33,33;0,29;13;24;63;8;0,23;0,13;0;600;1,7124;0,11;33,33;0,29;14;23;64;8;0,23;0,13;0;750;1,7124;0,11;33,33;0,29;14;23;64;8;0,23;0,13;0;900;1,7084;0,11;33,33;0,232;13;22;65;8;0,23;0,13;0;1050;1,853;0,11;33,33;0,058;13;21;68;8;0,23;0,13;0;1200;1,852;0,11;33,33;0,058;13;21;67;8;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12277;;;soil12277;;;8;A;110;0,5;0,5;;150;1,4582;0,1;99;1,624;14;24;62;7;0,23;0,13;0;300;1,4557;0,13;83,33;1,624;13;24;63;7;0,23;0,13;0;450;1,7134;0,11;33,33;0,29;14;21;65;7;0,23;0,13;0;600;1,7134;0,11;33,33;0,29;14;21;65;7;0,23;0,13;0;750;1,7094;0,11;33,33;0,29;13;21;66;7;0,23;0,13;0;900;1,7104;0,11;33,33;0,232;13;20;67;7;0,23;0,13;0;1050;1,848;0,11;33,33;0;12;20;68;7;0,23;0,13;0;1200;1,848;0,11;33,33;0;12;20;68;7;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12278;;;soil12278;;;8;B;116;0,5;0,5;;150;1,4623;0,1;99;1,624;13;27;60;7;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;27;61;7;0,23;0,13;0;450;1,6957;0,11;33,33;0,29;15;26;59;7;0,23;0,13;0;600;1,6957;0,11;33,33;0,29;15;26;59;8;0,23;0,13;0;750;1,6937;0,11;33,33;0,29;15;26;57;7;0,23;0,13;0;900;1,7114;0,11;33,33;0,232;15;27;58;7;0,23;0,13;0;1050;1,854;0,11;33,33;0;15;26;59;7;0,23;0,13;0;1200;1,855;0,11;33,33;0;15;25;60;7;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12279;;;soil12279;;;8;C;116;0,5;0,5;;150;1,4623;0,1;99;1,682;13;25;62;7;0,23;0,13;0;300;1,4623;0,13;83,33;1,624;13;25;62;7;0,23;0,13;0;450;1,6927;0,11;33,33;0,29;14;25;61;8;0,23;0,13;0;600;1,6977;0,11;33,33;0,29;15;26;61;8;0,23;0,13;0;750;1,6967;0,11;33,33;0,232;15;27;60;7;0,23;0,13;0;900;1,7074;0,11;33,33;0,232;14;27;59;7;0,23;0,13;0;1050;1,849;0,11;33,33;0;14;27;59;7;0,23;0,13;0;1200;1,85;0,11;33,33;0;14;26;60;7;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12280;;;soil12280;;;8;B;110;0,5;0,5;;150;1,4647;0,1;99;1,624;14;26;59;7;0,23;0,13;0;300;1,4713;0,13;83,33;1,508;14;27;59;7;0,23;0,13;0;450;1,6957;0,11;33,33;0,29;15;26;59;7;0,23;0,13;0;600;1,6957;0,11;33,33;0,29;15;26;59;7;0,23;0,13;0;750;1,7134;0,11;33,33;0,232;15;25;60;8;0,23;0,13;0;900;1,7134;0,11;33,33;0,232;15;25;60;8;0,23;0,13;0;1050;1,851;0,11;33,33;0;14;25;61;8;0,23;0,13;0;1200;1,851;0,11;33,33;0;14;25;61;8;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12281;;;soil12281;;;8;A;112;0,5;0,5;;150;1,4713;0,1;99;1,682;14;30;56;7;0,23;0,13;0;300;1,485;0,13;83,33;1,392;14;30;56;7;0,23;0,13;0;450;1,6947;0,11;33,33;0,29;15;27;58;7;0,23;0,13;0;600;1,6957;0,11;33,33;0,29;15;26;59;7;0,23;0,13;0;750;1,7134;0,11;33,33;0,29;15;25;60;8;0,23;0,13;0;900;1,7144;0,11;33,33;0,29;15;24;61;8;0,23;0,13;0;1050;1,852;0,11;33,33;0;14;24;62;8;0,23;0,13;0;1200;1,852;0,11;33,33;0;14;24;62;8;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12282;;;soil12282;;;8;D;95;0,5;0,5;;150;1,4827;0,1;99;1,682;16;29;55;12;0,23;0,13;0;300;1,5171;0,13;83,33;1,45;16;29;55;12;0,23;0,13;0;450;1,7057;0,11;33,33;0,29;18;28;54;12;0,23;0,13;0;600;1,7147;0,11;33,33;0,29;20;27;53;13;0,23;0,13;0;750;1,7217;0,11;33,33;0,29;21;26;55;13;0,23;0,13;0;900;1,7187;0,11;33,33;0,29;21;25;52;13;0,23;0,13;0;1050;1,883;0,11;33,33;0;22;25;53;12;0,23;0,13;0;1200;1,883;0,11;33,33;0;22;25;53;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12283;;;soil12283;;;8;B;98;0,5;0,5;;150;1,4737;0,1;99;1,624;15;27;58;12;0,23;0,13;0;300;1,501;0,13;83,33;1,624;15;28;57;12;0,23;0,13;0;450;1,7037;0,11;33,33;0,29;17;28;57;12;0,23;0,13;0;600;1,7107;0,11;33,33;0,29;19;27;54;12;0,23;0,13;0;750;1,7157;0,11;33,33;0,29;20;26;54;12;0,23;0,13;0;900;1,7147;0,11;33,33;0,29;20;27;53;12;0,23;0,13;0;1050;1,875;0,11;33,33;0;20;25;55;12;0,23;0,13;0;1200;1,876;0,11;33,33;0;20;24;56;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12284;;;soil12284;;;8;A;99;0,5;0,5;;150;1,4803;0,1;99;1,624;15;28;57;11;0,23;0,13;0;300;1,4803;0,13;83,33;1,624;15;28;57;11;0,23;0,13;0;450;1,6987;0,11;33,33;0,29;16;29;57;11;0,23;0,13;0;600;1,7007;0,11;33,33;0,29;17;29;54;12;0,23;0,13;0;750;1,7077;0,11;33,33;0,29;18;28;56;12;0,23;0,13;0;900;1,7057;0,11;33,33;0,29;18;28;54;11;0,23;0,13;0;1050;1,87;0,11;33,33;0;19;26;55;11;0,23;0,13;0;1200;1,872;0,11;33,33;0;19;24;57;11;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12285;;;soil12285;;;8;B;99;0,5;0,5;;150;1,4803;0,1;99;1,74;15;29;57;11;0,23;0,13;0;300;1,4803;0,13;83,33;1,624;15;29;56;11;0,23;0,13;0;450;1,6917;0,11;33,33;0,29;15;29;55;12;0,23;0,13;0;600;1,6957;0,11;33,33;0,29;16;30;54;12;0,23;0,13;0;750;1,7017;0,11;33,33;0,29;17;28;55;12;0,23;0,13;0;900;1,7017;0,11;33,33;0,29;17;28;55;12;0,23;0,13;0;1050;1,866;0,11;33,33;0;18;26;56;12;0,23;0,13;0;1200;1,868;0,11;33,33;0;18;25;58;12;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12286;;;soil12286;;;8;C;102;0,5;0,5;;150;1,4582;0,1;99;1,682;14;25;59;13;0,23;0,13;0;300;1,4713;0,13;83,33;1,624;14;24;61;13;0,23;0,13;0;450;1,6907;0,11;33,33;0,29;14;24;59;13;0,23;0,13;0;600;1,6997;0,11;33,33;0,29;15;23;63;13;0,23;0,13;0;750;1,7077;0,11;33,33;0,29;16;21;66;14;0,23;0,13;0;900;1,7027;0,11;33,33;0,29;16;23;61;13;0,23;0,13;0;1050;1,864;0,11;33,33;0;17;24;59;13;0,23;0,13;0;1200;1,864;0,11;33,33;0;17;24;59;13;0,23;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
